chapter_no,chapter_title,card_no_in_chapter,theme_title,category,tags,card_variant,recommended_time,title,key_idea,explanation,exercise_steps_json,duration_seconds,difficulty,status,tags_curated,pack,is_free_top300
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,64,Daca / Vrei / Tine,Rutină & Disciplină,daca|vrei|tine|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Vrei / Tine,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,89,Frica / Seama / Arata,Anxietate & Stres,frica|seama|arata|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Frica / Seama / Arata,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|frica|claritate|prezenta,CRISIS,1
98,PUTEREA GAND IRII NEGATIVE,3,Idee / Buna / Lini,Rutină & Disciplină,idee|buna|lini|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Idee / Buna / Lini,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
22,STAREA DE ZEN A CREATIVITATII,11,Fapt / Orice / Proces,Anxietate & Stres,fapt|orice|proces|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Fapt / Orice / Proces,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|claritate|prezenta,CRISIS,1
63,30 DE INTREBARI PE CARE TREBUIE SA TI LE PUI DACA NU AI GASIT INCA RELATIA  PE CARE TI-O DORESTI,5,Daca / Faci / Plan,Rutină & Disciplină,daca|faci|plan|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Faci / Plan,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
67,LUCRURI PE CARE E BINE SALEEVITI INTRE 20 SI 30 DEANI,33,Amorti / Viata / Frica,Anxietate & Stres,amorti|viata|frica|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Amorti / Viata / Frica,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|frica|claritate|prezenta,CRISIS,1
78,"CE GASESTI IN , SOLITUDINE",13,Lasa / Pace / Vezi,Rutină & Disciplină,lasa|pace|vezi|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Lasa / Pace / Vezi,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
13,101 LUCRURI LA CARE SA TE GANDESTI iN LOC SA TE LASI MACINAT DE  GRIJI,2,Face / Faptul / Uneori,Anxietate & Stres,face|faptul|uneori|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Face / Faptul / Uneori,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|claritate|prezenta,CRISIS,1
5,SAISPREZECE SEMNE ALE  UNEI PERSOANE CU INTELIGENTA SOCIALA RIDICATA,3,Intr / Cele / Doua,Rutină & Disciplină,intr|cele|doua|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Intr / Cele / Doua,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
98,PUTEREA GAND IRII NEGATIVE,7,Putem / Frica / Invata,Anxietate & Stres,putem|frica|invata|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Putem / Frica / Invata,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|frica|claritate|prezenta,CRISIS,1
54,"IMPORTANTA  """" INACTIVITATII:  DE CE ESTE IMPERATIV NECESAR SA NE GASIM TIMP PENTRU A NU FACE",2,Stam / Daca / Intr,Rutină & Disciplină,stam|daca|intr|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Stam / Daca / Intr,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
95,PREZENTUL ESTE TOT,7,Zile / Frica / Adancit,Anxietate & Stres,zile|frica|adancit|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Zile / Frica / Adancit,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|frica|claritate|prezenta,CRISIS,1
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,58,Asta / Daca / Poti,Rutină & Disciplină,asta|daca|poti|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Asta / Daca / Poti,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
99,CE TREBUIE SA FACI PENTRU A ELIMINA ANXIETATEA DIN VIATA  TA,24,Chiar / Daca / Inseamna,Anxietate & Stres,chiar|daca|inseamna|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Chiar / Daca / Inseamna,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|claritate|prezenta,CRISIS,1
57,50 DE OAMENI ISi IMPARTASESC GANDUL  CEL MAI ELIBERATOR PE CARE L-AU AVUT VREODATA,26,Pana / Urma / Asta,Rutină & Disciplină,pana|urma|asta|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Pana / Urma / Asta,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
68,CU CAT ESTI MAI  iMPACAT CU DECIZIA CU ATAT SIMTI MAI  PUTIN NEVOIA APROBARII CELORLALTI  SI ALTE UNSPREZECE PE CARE LE STIU OAMENII IMPLINITI,9,Lasa / Altora / Demonii,Anxietate & Stres,lasa|altora|demonii|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Lasa / Altora / Demonii,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|claritate|prezenta,CRISIS,1
27,Fil CONECTAT CU TINE MANTRE CARE ITI VOR REAMINTI CA VIATA TA  SE PETRECE CHIAR,5,Daca / Dori / Ziua,Rutină & Disciplină,daca|dori|ziua|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Dori / Ziua,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
47,DACAAMVEDEA SUFLETE IN LOC DE,9,Daca / Diferiti / Frica,Anxietate & Stres,daca|diferiti|frica|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Diferiti / Frica,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|frica|claritate|prezenta,CRISIS,1
27,Fil CONECTAT CU TINE MANTRE CARE ITI VOR REAMINTI CA VIATA TA  SE PETRECE CHIAR,3,Ceea / Faci / Acum,Rutină & Disciplină,ceea|faci|acum|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Ceea / Faci / Acum,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
99,CE TREBUIE SA FACI PENTRU A ELIMINA ANXIETATEA DIN VIATA  TA,31,Tale / Restul / Panicii,Anxietate & Stres,tale|restul|panicii|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Tale / Restul / Panicii,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|claritate|prezenta,CRISIS,1
72,ARTA CONSTIENTIZARII. SAU CUM SA NU TE,33,Mult / Deci / Daca,Rutină & Disciplină,mult|deci|daca|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Mult / Deci / Daca,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
33,CUM SA NU TE MAI PREOCUPI DE MODUL IN CARE ARATA VIATA TA  SI SA iNCEPI SA TE  CONCENTREZIASUPRA FELULUI iN CARE TE SIMTI IN VIATA TA,34,Intreaba / Daca / Toata,Anxietate & Stres,intreaba|daca|toata|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Intreaba / Daca / Toata,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|claritate|prezenta,CRISIS,1
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,34,Poti / Afli / Intr,Rutină & Disciplină,poti|afli|intr|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Poti / Afli / Intr,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
55,"DE CE TE CHINUI IN RELATIILE TALE, , IN FUNCTIE DE TIPUL  DE ATASAMENT PE CARE IL AI",14,Frica / Greu / Incredere,Anxietate & Stres,frica|greu|incredere|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Frica / Greu / Incredere,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|frica|incredere|claritate|prezenta,CRISIS,1
72,ARTA CONSTIENTIZARII. SAU CUM SA NU TE,34,Daca / Pofi / Faci,Rutină & Disciplină,daca|pofi|faci|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Pofi / Faci,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
13,101 LUCRURI LA CARE SA TE GANDESTI iN LOC SA TE LASI MACINAT DE  GRIJI,33,Frica / Opfiune / Motiva,Anxietate & Stres,frica|opfiune|motiva|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Frica / Opfiune / Motiva,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|frica|motivatie|claritate|prezenta,CRISIS,1
13,101 LUCRURI LA CARE SA TE GANDESTI iN LOC SA TE LASI MACINAT DE  GRIJI,3,Vrea / Cate / Cite,Rutină & Disciplină,vrea|cate|cite|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Vrea / Cate / Cite,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,1
90,Fil CEL MAI BUN CU ATUNCI CAND PARE CA MERITI CEL MAI PUTIN,10,Motivul / Frica / Ranita,Anxietate & Stres,motivul|frica|ranita|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Motivul / Frica / Ranita,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,anxietate|stres|frica|motivatie|claritate|prezenta,CRISIS,1
